run,arch,stage,block,n_queries,n_keys,head_dim,eff_keys,std_eff_keys,energy_std,std_energy_std,peak_x_unif,std_peak_x_unif,key0_x_unif,std_key0_x_unif,key_row_spread,std_key_row_spread,key_row_range,std_key_row_range,ctrl_eff_frac,std_ctrl_eff_frac,eff_frac,std_eff_frac,keys_identical,collapsed,n_skulls,skull_ids,row_mass,std_row_mass,frac_starved,std_frac_starved
pp_attn,paper+pp_attn,D2,D2-STA2,3072,3072,426,2690.739013671875,14.035428656165776,0.8570478161176046,0.0584143926990806,1.913723429044088,0.0162072985402056,0.9577016433080038,0.0050100792669462,0.0934754734237988,0.0011159292475894,0.7202895681063334,0.0214549804287553,0.998973309993744,0.0001308447537444,0.8758916060129801,0.0045688244323456,False,False,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D2,D2-STA3,3072,3072,426,2035.3987223307288,38.75935206390335,1.3463828961054485,0.0727745715165894,2.768409887949625,0.0535171903118903,0.9026463826497396,0.006430246511875,0.0934754734237988,0.0011159292475894,0.7202895681063334,0.0214549804287553,0.9972856243451436,0.0003427780235038,0.662564688258701,0.0126169765833018,False,False,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D2,D2-STA4,3072,3072,426,1715.3524576822915,29.0568995600595,2.092052102088928,0.2144580230117711,9.482004801432293,1.0388039620401213,1.385732650756836,0.0585915200789113,0.0934754734237988,0.0011159292475894,0.7202895681063334,0.0214549804287553,0.994045356909434,0.001084091208681,0.558382961485121,0.0094586261588735,False,False,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA1,2048,2048,256,2048.0,0.0,0.0003953427658416,5.653407345706049e-05,1.0007782379786174,0.0001197495272533,1.00000003973643,5.6195798014525375e-08,0.0027488751026491,0.0002044011240366,0.0371665296455224,0.0024635806827891,1.0000001192092896,0.0,1.0,0.0,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA2,2048,2048,256,2048.0,0.0,0.0005372810022284,7.545498732783678e-05,1.0008764664332073,0.0001118077364864,1.0,0.0,0.0029028701440741,0.0002254351512624,0.0391444886724154,0.0012294271684907,1.0000000794728596,5.6195798014525375e-08,1.0,0.0,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA3,2048,2048,256,2048.0,0.0,0.0004364537113967,6.944792983558936e-05,1.000893274943034,0.0001412479790116,1.0000000596046448,1.2876074907000588e-07,0.0030698618696381,0.0002481574283688,0.0439225025475025,0.0033979867349982,1.0000001192092896,0.0,1.0,0.0,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA4,2048,2048,256,2048.0,0.0,0.0005045763973612,7.426939355700985e-05,1.0010303258895874,0.0001724498519847,1.0000000794728596,1.4868010627325145e-07,0.0033186764921993,0.000276052645363,0.0455309947331746,0.0020698607856194,1.0000001192092896,0.0,1.0,0.0,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA5,2048,2048,512,2048.0001627604165,0.0001150889943337,0.000181943149073,2.809857524939901e-05,1.0003349383672078,5.002647659142615e-05,0.999999980131785,2.8097899007262688e-08,0.0014845210437973,0.0001180171162029,0.0333032111326853,0.0045835353763522,1.0000000794728596,5.6195798014525375e-08,1.0000000794728596,5.6195798014525375e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA6,2048,2048,512,2048.0000813802085,0.0001150889943337,0.0001665183517616,2.682089456012197e-05,1.000399907430013,4.708644540754605e-05,1.0000000198682149,7.434005313662572e-08,0.0016704079074164,0.0001357320426329,0.0367127936333417,0.0059777228151233,1.0000001192092896,0.0,1.00000003973643,5.6195798014525375e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,encoder,E-SA7,2048,2048,512,2048.0000813802085,0.0001150889943337,0.0002240382164018,3.30737513306127e-05,1.0005193948745728,7.656027333515877e-05,1.0,0.0,0.0019663501686106,0.0001674823113785,0.0403324911991755,0.0039960548056634,1.0000000794728596,5.6195798014525375e-08,1.00000003973643,5.6195798014525375e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
